prior_std,recovered_prior_std,likelihood_std,recovered_likelihood_std (with prior),recovered_likelihood_std (without prior),initial_nll (with prior),recovered_nll (with prior),recovered_nll (without prior),AIC (with prior),AIC (without prior),BIC (with prior),BIC (without prior)
19,15.558572726228908,4,3.6123691096229176,3.7080992796139025,107.55690750448554,107.08200757191865,109.1783178104385,218.1640151438373,220.356635620877,221.54177405206516,222.04551507499093
10,24.621207287145406,5,4.404968821488025,4.341658525718925,116.90118679926674,115.4367275167577,115.48779960606736,234.8734550335154,232.9755992121347,238.25121394174326,234.66447866624864
14,26.794390649002317,5,4.1795515942377826,4.141255509987357,115.34594987481037,113.4850161760341,113.59750480042615,230.9700323520682,229.1950096008523,234.34779126029605,230.88388905496623
12,9.339172722175507,2,1.8386462782850654,1.8774983914510375,80.76549786562123,80.35817682614754,81.95515005347158,164.71635365229508,165.91030010694317,168.09411256052294,167.5991795610571
15,14.225581877871862,11,10.257216596885481,9.95240043157491,141.66515869877202,141.5039872408782,148.6700329336611,287.0079744817564,299.3400658673222,290.38573338998424,301.02894532143614
10,6.0149295539635155,1,0.9953737644258336,1.0124228313991948,56.5225448319628,56.03172898315229,57.251393710654995,116.06345796630458,116.50278742130999,119.44121687453246,118.19166687542392
12,11.107416078884572,15,15.152818547933093,11.587714795982228,144.58788383799833,144.46113901631782,154.75533992034707,292.92227803263563,311.51067984069414,296.3000369408635,313.19955929480807
1,1.3166614511789518,16,1.9231072942940486,1.3133925561352928,62.722894687185786,60.0732386719575,67.6620823378535,124.146477343915,137.324164675707,127.52423625214287,139.01304412982094
11,14.867711276443623,6,5.816835915815084,5.567763715262663,125.00275739612182,124.339281310338,125.43728541789038,252.678562620676,252.87457083578076,256.0563215289039,254.5634502898947
6,6.423698900811165,8,9.621615064838428,7.339958656237423,124.4008933225185,123.78496555301984,136.49087229666532,251.5699311060397,274.98174459333063,254.94769001426755,276.67062404744456
4,4.044529309757801,7,6.270140098753809,4.652956518331429,105.78894180039065,105.69424273551567,118.2576504171573,215.38848547103134,238.5153008343146,218.7662443792592,240.20418028842852
18,25.11157107814247,9,8.886212652821776,8.616846682984972,142.6419867286844,141.7779085985465,142.9062968766771,287.555817197093,287.8125937533542,290.93357610532087,289.5014732074681
5,5.5676499746539045,13,10.169948808035413,5.5249430891938545,120.38592384422816,120.1935975447878,125.12846172812243,244.3871950895756,252.25692345624486,247.76495399780347,253.9458029103588
17,17.804998375511648,17,18.65030182867808,15.272359523796853,159.1971799177026,158.97986778224424,165.79237992063307,321.9597355644885,333.58475984126613,325.33749447271634,335.27363929538006
10,8.448721307150246,11,10.6228722774908,9.382166199571946,132.96756834439705,132.315232336204,146.30995862900517,268.630464672408,294.61991725801033,272.00822358063584,296.30879671212426
2,2.017771769753348,19,359.7541428147476,3.126499684463604,84.94671517980115,84.8551887209756,102.35410344561551,173.7103774419512,206.70820689123101,177.08813635017907,208.39708634534495
19,16.172524428408003,18,18.287025604575142,16.915816413330635,157.1533273728606,156.53419402944846,169.83979633723135,317.0683880588969,341.6795926744627,320.4461469671248,343.3684721285766
18,22.235229026092433,11,9.92655918350333,9.510526976806986,145.74054658366705,144.93133490110702,146.8534831852762,293.86266980221404,295.7069663705524,297.2404287104419,297.3958458246663
15,10.902767143178377,16,14.380043996611615,13.226973567293928,145.5070364630501,143.23492420107584,160.04751323756295,290.4698484021517,322.0950264751259,293.84760731037954,323.78390592923984
7,371.30927722713204,13,8.68425294817056,8.681875605860421,133.32108082194,143.19564199970705,143.20705442913618,290.3912839994141,288.41410885827236,293.76904290764196,290.1029883123863
5,4.430311633067884,9,22.110984937754107,6.117599192310472,116.3282639284425,115.50909431072866,129.20431993430358,235.0181886214573,260.40863986860717,238.39594752968517,262.0975193227211
6,5.570670517310711,10,13.968548346457975,6.824585796450237,122.83423917424533,122.50628181321014,133.57881965794377,249.01256362642027,269.15763931588754,252.39032253464813,270.84651877000147
1,0.9220215644495541,15,76.79016807997724,1.2845232402480655,53.72702071174158,53.506489018836525,66.77304708643727,111.01297803767305,135.54609417287455,114.39073694590093,137.23497362698848
5,4.525116274167849,8,500.0,6.284902625302404,119.22441625540495,117.14171804074178,130.28355476632842,238.28343608148356,262.56710953265684,241.66119498971142,264.2559889867708
10,10.504475498283528,14,14.581333784861808,12.186074466479152,142.55809685705415,142.46879335820202,156.76923733415532,288.93758671640404,315.53847466831064,292.3153456246319,317.2273541224246
18,22.895502350390295,10,10.991255687120637,10.52616851631716,149.39983773362695,148.49378378848405,150.91207307103076,300.9875675769681,303.8241461420615,304.36532648519596,305.51302559617545
16,500.0,1,1.000002110766697,1.0000000618089684,57.067366647187114,56.75780160091351,56.75754154220958,117.51560320182702,115.51508308441916,120.8933621100549,117.20396253853309
13,13.591610128240196,5,5.187884778819936,5.044799137203548,119.94955771234261,119.89041528521479,121.49185618811758,243.78083057042957,244.98371237623516,247.15858947865743,246.6725918303491
15,167.27469172349177,3,2.669607453589543,2.6692696510818332,96.33257587680293,96.02437227351261,96.02973585128123,196.04874454702522,194.05947170256246,199.42650345525308,195.7483511566764
12,11.582824921558846,13,12.70138229997229,11.595266350426318,142.67123543753968,142.63441478740185,154.78138697927903,289.2688295748037,311.56277395855807,292.64658848303156,313.251653412672
5,4.475563610167872,19,54.93561921953735,7.134423828366341,116.87001109244159,116.56571968434028,135.35479979931648,237.13143936868056,272.70959959863296,240.50919827690842,274.3984790527469
1,0.8366885298130109,10,211.37806601801992,1.4053473025574412,50.74066368367248,49.62421179597369,70.3689092952514,103.24842359194739,142.7378185905028,106.62618250017526,144.42669804461673
2,1.9028334464538974,18,3.198847011640583,2.2527758696860816,79.15800562075987,76.43228039558987,89.24407182674423,156.86456079117974,180.48814365348846,160.2423196994076,182.1770231076024
7,7.321967823966948,16,18.724526011314627,8.862842429410488,133.7202510606059,133.5468652298175,144.03224862222044,271.093730459635,290.0644972444409,274.4714893678629,291.7533766985548
3,3.2142483688525894,1,1.1471356878189314,1.1401754119674745,60.628109243784486,59.850511239048444,62.004826618110414,123.70102247809689,126.00965323622083,127.07878138632476,127.69853269033476
18,14.288414239854848,9,8.520349234273091,8.350152278114166,136.9941472225118,136.3711394454709,141.6487199977346,276.7422788909418,285.2974399954692,280.12003779916967,286.9863194495831
10,8.24283387201432,8,8.258686663349117,7.7556410705844385,128.13912876841428,127.30674201649786,138.6943701766034,258.61348403299576,279.3887403532068,261.9912429412236,281.07761980732073
1,0.9784729647203478,18,5.084194285688235,1.491643055164871,55.247100057662564,55.15966408436658,72.75267964055298,114.31932816873316,147.50535928110597,117.69708707696104,149.1942387352199
14,13.535520930245152,14,11.466122492264356,10.72147381919221,144.38163579955716,143.51494460718493,151.64748571841199,291.02988921436986,305.29497143682397,294.4076481225977,306.9838508909379
4,4.025061205572137,13,360.7009034253942,5.720575378283673,112.79052220253385,112.4578433714075,126.52032756410898,228.915686742815,255.04065512821796,232.29344565104287,256.7295345823319
15,15.472199694028992,16,14.368148169536473,12.689143023888544,151.16599495826222,150.92103010531173,158.381598089205,305.84206021062346,318.76319617841,309.2198191188513,320.45207563252393
2,2.3144309982996423,4,3.169209130887368,2.334523352348044,82.48305752430053,81.77549885452045,90.66985350169014,167.5509977090409,183.33970700338028,170.92875661726876,185.0285864574942
17,499.99991356084746,13,13.21148800727445,13.206884475365193,155.93502540719325,159.968439863053,159.98417372875267,323.936879726106,321.96834745750533,327.31463863433385,323.65722691161926
9,8.828724063862579,6,6.385789926156319,6.290903998783953,122.66874738179231,122.50480996150517,130.32149344495764,249.00961992301035,262.6429868899153,252.3873788312382,264.3318663440292
1,0.8064194043584408,4,43.52106103180742,1.4577379655494287,49.76012305007062,48.14474128660089,71.8329773757145,100.28948257320178,145.665954751429,103.66724148142966,147.35483420554294
8,8.075263140085527,15,17.49248538771908,9.161068604143257,136.54257541735853,136.44617449151053,145.35601218555385,276.89234898302107,292.7120243711077,280.2701078912489,294.40090382522163
9,7.840415741410945,4,3.5797138335993077,3.65034211134799,104.48490610685113,103.9818541227201,108.55038072922541,211.9637082454402,219.10076145845082,215.34146715366805,220.78964091256475
18,12.164159890767468,4,3.3781902939949915,3.449636929644032,105.34420256741657,103.96521853678509,106.28830933053837,211.93043707357018,214.57661866107674,215.30819598179804,216.26549811519067
19,21.038632357707147,12,10.978629836205007,10.434316881831844,148.14939743727183,147.77884647624455,150.56154979405073,299.5576929524891,303.12309958810147,302.93545186071697,304.8119790422154
18,16.815741600662275,17,18.22081975458237,15.247564257318244,157.49606437375655,157.3278090827223,165.72264467186415,318.6556181654446,333.4452893437283,322.03337707367245,335.1341687978422
1,0.8172844314007393,18,4.834829917330528,1.2247448475176552,49.73311620203329,48.12071810364691,64.86684349036129,100.24143620729382,131.73368698072258,103.61919511552169,133.4225664348365
18,20.193250203725423,17,15.45843299014492,14.420289479257605,157.62437659705773,157.05893004329766,163.39756982773943,318.11786008659533,328.79513965547886,321.4956189948232,330.4840191095928
4,4.325159328569251,7,5.997913038285021,4.298254563116523,107.18292727919754,106.9612903383611,115.08591066487395,217.9225806767222,232.1718213297479,221.30033958495005,233.86070078386183
1,0.836852248288132,13,41.60387623650818,1.313392536875403,50.75251266713617,49.62701458558555,67.66208233785352,103.2540291711711,137.32416467570704,106.63178807939897,139.01304412982097
3,3.5572081344241853,17,6.2168278748901455,3.850324419000812,102.93325398241522,101.85211750772183,110.68384022586287,207.70423501544366,223.36768045172573,211.08199392367152,225.05655990583966
5,4.9856153365846065,5,5.481728607883815,4.544227101311834,109.12211421435202,108.96428903301202,117.31184771632773,221.92857806602404,236.62369543265547,225.3063369742519,238.3125748867694
10,8.111218410976068,15,500.0,13.128215869588209,144.7922186762116,140.4841196420336,159.74808713928127,284.9682392840672,321.49617427856253,288.34599819229504,323.18505373267647
1,47.892748424094,12,1.378980995253009,1.3784053320598344,56.7726767776488,69.57980171820375,69.5946190516392,143.1596034364075,141.1892381032784,146.53736234463537,142.87811755739233
1,1.0256339386431723,16,1.848984500025485,1.2449899515017353,54.20144071101156,52.40466274533936,65.52263994681414,108.80932549067872,133.04527989362828,112.18708439890659,134.7341593477422
14,17.495220592767264,13,14.536360585973874,12.392541106518856,154.58193542536915,153.32491894840888,157.44132042724505,310.64983789681776,316.8826408544901,314.0275968050456,318.571520308604
19,22.509470647077777,6,5.8877396212603434,5.8459367808152205,126.53269841679709,126.34906954176654,127.38742898039175,256.6981390835331,256.7748579607835,260.07589799176094,258.4637374148974
2,1.7482478495471805,1,0.8897868341971799,0.9219560604442731,48.01967049350116,47.47958483841905,53.50716687196316,98.9591696768381,109.01433374392631,102.33692858506598,110.70321319804025
12,10.584969558430577,11,12.160518212872812,10.204170811985668,140.3435878406142,139.8552415713865,149.66938333762414,283.710483142773,301.3387666752483,287.08824205100086,303.0276461293622
7,7.2291517459649555,17,13.307273308464813,8.151685943137464,130.86790155722565,130.71035995771763,140.6865370313726,265.42071991543526,283.3730740627452,268.7984788236631,285.06195351685915
2,1.868971788123191,14,2.8483167969002032,1.9235383879353278,77.57442542464248,74.61182135439086,82.9241977211905,153.2236427087817,167.848395442381,156.60140161700957,169.53727489649492
6,7.969745992514006,2,2.2943264344394376,2.269361168593209,89.53316268187264,88.38278356540381,89.53747562169981,180.76556713080763,181.07495124339962,184.1433260390355,182.76383069751355
17,22.4591100219428,19,15.804532202390568,13.9718598185476,160.74743624654758,159.1242607504987,162.23786887625795,322.2485215009974,326.4757377525159,325.6262804092253,328.1646172066298
7,6.700602312274002,9,9.848394618466736,7.392564322063734,125.36005597636071,125.23686968244459,136.77652562063804,254.47373936488918,275.5530512412761,257.85149827311704,277.24193069539
12,166.75442995074266,12,9.78525208526316,9.768574026642321,141.48357204184134,147.84505538787107,147.9243533008117,299.69011077574214,297.8487066016234,303.06786968397,299.53758605573734
19,15.911351048873005,9,8.679523805789668,8.76356439647722,138.37849659497567,137.98658934216365,143.58163304448928,279.9731786843273,289.16326608897856,283.35093759255517,290.8521455430925
4,3.8786746384430772,2,2.002491909018018,1.9874606546262417,79.82055752430053,79.80733990976513,84.23185290644754,163.61467981953027,170.46370581289509,166.99243872775813,172.15258526700902
19,499.99995430884576,11,10.413934141527003,10.411690214413603,147.58602497657964,150.46055646272748,150.47402858553195,304.92111292545496,302.9480571710639,308.2988718336828,304.63693662517784
17,14.861854025243089,11,11.272135170164397,10.60897642998027,144.86827949899308,144.56243924207413,151.22548374859517,293.12487848414827,304.45096749719033,296.50263739237613,306.13984695130426
6,5.424428247897118,4,4.178203296292862,3.9874801744172497,104.9071705978266,104.63671878480278,112.08392351271075,213.27343756960556,226.1678470254215,216.65119647783342,227.85672647953544
